,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
9012,6dlo,,C12=CC=CC=C1C=CC=C2CNC(=O)NCC,protein_center,"-18.041,-13.011,7.779",3.4007068
9013,6dlo,,C1(CN2CCC(CO)C2)=CC2CCCCC=2C=C1OC,protein_center,"-18.041,-13.011,7.779",2.1956303
9014,6dlo,,C(C1CCNCC1)(=O)N1CCN(CC1)CC(F)(F)F,protein_center,"-18.041,-13.011,7.779",2.966335
9015,6dlo,,N12CCN(C[C@@H]1COC[C@@H]2C1C=CC=CC=1)C1C=CC=C(N=1)C#N,protein_center,"-18.041,-13.011,7.779",3.4197683
9016,6dlo,,N1(NC2=CC=CC=C2OC)C(N)=NN(CC(=O)C2=CC=C(C(C)=C2)C)C1=S,protein_center,"-18.041,-13.011,7.779",4.2513313
9017,6dlo,,C1(C2=CC=C(C=C2C)C)=CC(C(=O)O1)=CC1C=CC=C(C=1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",4.6752224
9018,6dlo,,C(=S)(NC1=C(Cl)C=CC(=C1)NC(CCC)=O)NC(=O)CC1C=CC=C2C=CC=CC=12,protein_center,"-18.041,-13.011,7.779",5.151044
9019,6dlo,,C1(CN(CC2=CC=CC=C2Cl)C(C)=O)=CC2=CC=C(C(C)=C2NC1=O)C,protein_center,"-18.041,-13.011,7.779",3.8477824
9020,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)C)CC(=O)NC1=CC=CC=C1C(=O)NC(C)C,protein_center,"-18.041,-13.011,7.779",4.1107244
9021,6dlo,,N1=C(CCNC(=O)C2C=CC=CC=2F)ON=C1C1CCOC1,protein_center,"-18.041,-13.011,7.779",3.2412243
9022,6dlo,,N1=C(NCCC2=CC=C(C=C2)SC)ON=C1C1C=CC(=C(OC)C=1)OC,protein_center,"-18.041,-13.011,7.779",3.7675471
9023,6dlo,,CC1N(CCCNC(C2=CC3=C(C=CN3)C=C2)=O)CCCC1,protein_center,"-18.041,-13.011,7.779",3.7664866
9024,6dlo,,N1(CCC2=CC=C(C(OC)=C2)OC)C(=O)CC(N(C)CC2C=CC=CC=2)C1=O,protein_center,"-18.041,-13.011,7.779",3.0354621
9025,6dlo,,C(=O)(NC1C=CC=C(C(OC)=O)C=1C)C1C=CC=CC=1OC,protein_center,"-18.041,-13.011,7.779",3.1437278
9026,6dlo,,N1(C2C=CC(=CC=2OC)OC)C(=O)C2=CC=CC=C2N2C=NN=C12,protein_center,"-18.041,-13.011,7.779",1.8847216
9027,6dlo,,N1(C[C@@H]([C@H]2N3CCC(CC3)[C@H]21)C1C=C(F)C=C(F)C=1)C(=O)C1=CN=CN1C,protein_center,"-18.041,-13.011,7.779",4.079975
9028,6dlo,,N(=O)(=O)C1=CC=C(C=C1)C=CC(=O)NC(=S)NC1C=CC=C(C=1)C(=O)N1CCOCC1,protein_center,"-18.041,-13.011,7.779",4.586993
9029,6dlo,,N(C(=O)C1=CC=C(C=C1)NC(=O)C1=CC=C(C(OC)=C1)OC(CC)=O)C1SC=CN=1,protein_center,"-18.041,-13.011,7.779",4.657343
9030,6dlo,,C12(CCOCC1)CN(CCN2C)CC1C=NC(=NC=1)NCC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",2.8330886
9031,6dlo,,C1(Br)=C(Br)C(C=O)=CC(OCC)=C1OCCCC,protein_center,"-18.041,-13.011,7.779",2.5127134
9032,6dlo,,C1(N(C)CC(=O)NC2SC=C(C3C=CC=NC=3)N=2)SC2=C(C(=CC=C2)OC)N=1,protein_center,"-18.041,-13.011,7.779",4.5449047
9033,6dlo,,C1(ON=C2N=CC=CC=12)C(=O)N1CCO[C@@H](CN(C)C)[C@@H]1C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.8369699
9034,6dlo,,C(=O)(NC1C=CC(=CC=1)OCC)C1=CC=CC=C1NC(CCCC(O)=O)=O,protein_center,"-18.041,-13.011,7.779",3.7178442
9035,6dlo,,C(F)(F)(F)C1=CC=C(C(F)=C1)CN1CC[C@@]2([C@@]([H])(CNCC2)C1)O,protein_center,"-18.041,-13.011,7.779",3.4624734
9036,6dlo,,C(=O)(NC1=CC=CC2=CC=CC=C12)N1CCCCC1C1C=CN=CC=1,protein_center,"-18.041,-13.011,7.779",4.4400425
9037,6dlo,,CC1CC(NC(NC2CCOCCC2)=O)CCC1,protein_center,"-18.041,-13.011,7.779",3.02721
9038,6dlo,,C12=CNN=C1N=C(CSC2C1C=CC(=C(OCC(N)=O)C=1)OC)O,protein_center,"-18.041,-13.011,7.779",1.8570542
9039,6dlo,,C1([C@H](C(C)C)NC(=O)CC2C3=CC=CC=C3C(N(CC(C)C)N=2)=O)N(C)C2=C(C=CC=C2)N=1,protein_center,"-18.041,-13.011,7.779",5.1269855
9040,6dlo,,CC1=CC=C(S(C2=CC=C(S(N)(=O)=O)S2)(=O)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.7055774
9041,6dlo,,OCC1CN(C(C2C3=C(CCC3)NN=2)=O)CC1,protein_center,"-18.041,-13.011,7.779",1.5115693
9042,6dlo,,C(F)(F)(F)C1(C)CNC1,protein_center,"-18.041,-13.011,7.779",2.2771065
9043,6dlo,,C1(=O)NC(=O)CCN1[C@@H]1C[C@H]([C@@H](O)[C@@H]1O)CN,protein_center,"-18.041,-13.011,7.779",0.6834557
9044,6dlo,,N(C(CC)CO)CC1=CC=CC(Cl)=C1,protein_center,"-18.041,-13.011,7.779",2.8881993
9045,6dlo,,C(NC1C=CC(C)=CN=1)(CCC1=CC=C(C=C1)Cl)=O,protein_center,"-18.041,-13.011,7.779",3.6698074
9046,6dlo,,N1(CC2=CC=CN=C2)CC(CC1=O)C=O,protein_center,"-18.041,-13.011,7.779",1.231972
9047,6dlo,,C1(=CC=CC(Br)=C1)C1=CC=CC(Br)=C1,protein_center,"-18.041,-13.011,7.779",3.9212003
9048,6dlo,,N12N=C(SC1=NN=C2C1=CC=CC(F)=C1)C=CC1C=CC(=CC=1)F,protein_center,"-18.041,-13.011,7.779",4.4104414
9049,6dlo,,OC1C(NS(C2C=CC(C#N)=CC=2)(=O)=O)CCCC1,protein_center,"-18.041,-13.011,7.779",3.0084362
9050,6dlo,,C1(N=C(C)C=C(C2CCCCN2C(=O)C2C=CC(=CC=2)F)N=1)C1C(C)=NOC=1C,protein_center,"-18.041,-13.011,7.779",3.1273103
9051,6dlo,,C1(C(=O)N2CCC(CC2)C(C)C(=O)NCC2=CC=C(C)O2)NC(=C(C(OCC)=O)C=1C)C,protein_center,"-18.041,-13.011,7.779",3.5314689
9052,6dlo,,O=C(N1CCC(CN2N=CC=C2)CC1)CCCC1NC2=C(C=CC=C2)N=1,protein_center,"-18.041,-13.011,7.779",3.2231746
9053,6dlo,,N(=CC1C=C(I)C=CC=1O)C1=CC(C)=CC=C1O,protein_center,"-18.041,-13.011,7.779",3.9749947
9054,6dlo,,[C@]12(CC[C@](C(=O)O1)(C)C2(C)C)C1ON=C(C2C=CC(=C(Cl)C=2)C)N=1,protein_center,"-18.041,-13.011,7.779",3.495411
9055,6dlo,,O1C(COC2C=C(C)C=C(C)C=2)=NN=C1SCC(=O)NC1=C(Cl)C=CC(=C1)C(F)(F)F,protein_center,"-18.041,-13.011,7.779",5.94013
9056,6dlo,,N1(N=CC2=CC=C(C=C2)OCC2=CC=CC=C2Cl)N=NN=C1NC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",4.457629
9057,6dlo,,C(/S)(\NC1C=CC=CC=1)=N/N=C(C)C1=CC=C(C=C1)O,protein_center,"-18.041,-13.011,7.779",3.649878
9058,6dlo,,C1(=O)C(C2C=CC(=CC=2)C(C)(C)C)=NC(C)(C)N1,protein_center,"-18.041,-13.011,7.779",4.4349694
9059,6dlo,,N1(CC(NCCOC)=O)C(=O)C=CC(C2C=CC(=CC=2)SC)=N1,protein_center,"-18.041,-13.011,7.779",3.243153
9060,6dlo,,CN(CC1SC=C(C)N=1)CC1SC=NC=1,protein_center,"-18.041,-13.011,7.779",2.9057813
9061,6dlo,,C1(SN=NC=1C(OCC)=O)NC(=O)N1CC(C)OC(C)C1,protein_center,"-18.041,-13.011,7.779",2.5167499
9062,6dlo,,C1(=CC(=O)C=C(C)N1)C(=O)N1CCC(OC2C=CC=CC=2)C1,protein_center,"-18.041,-13.011,7.779",4.038395
9063,6dlo,,COC1=CC2=C(CCN(C(C3N(C(C)C)CCCC3)=O)C2)C=C1,protein_center,"-18.041,-13.011,7.779",2.811593
9064,6dlo,,C(=O)(NCC(N(C)C)C1=CC=CO1)N1CCC(CC1)(C1=CC=CC=C1)C#N,protein_center,"-18.041,-13.011,7.779",4.523458
9065,6dlo,,C(NC(C1C=CC(C)=CC=1)=O)CCCCCCCCCCCNC(C1C=CC(C)=CC=1)=O,protein_center,"-18.041,-13.011,7.779",5.8540277
9066,6dlo,,N(C(=O)C/C=N\OCC1C=CC(=CC=1Cl)Cl)C1C=CC(=CC=1F)F,protein_center,"-18.041,-13.011,7.779",4.632561
9067,6dlo,,N1(C[C@@H]([C@H](CC2C=CN=C3C=CC=CC=23)C1)O)CC1=CC=CC=C1OCCN1CCOCC1,protein_center,"-18.041,-13.011,7.779",5.31071
9068,6dlo,,C1(C(CSC)=O)=C(C)C=C(C(C)=C1)C,protein_center,"-18.041,-13.011,7.779",2.5761414
9069,6dlo,,C(=O)(C1=CC=CC(OC)=C1)NCC(=O)NC1=CC=CC=C1C,protein_center,"-18.041,-13.011,7.779",4.200691
9070,6dlo,,C1(C=CC=C2C=CC=CC=12)NC(=O)CC#N,protein_center,"-18.041,-13.011,7.779",3.2591417
9071,6dlo,,S(C1=CC=CC=C1)(=O)(=O)N1CCCC(C1)CCC(=O)N(CC)CC1C=CN=CC=1,protein_center,"-18.041,-13.011,7.779",4.101498
9072,6dlo,,N12OC(=CC1=NC(=O)C(=CC1=CC=C(C(OC)=C1)OCCCOC1=CC=CC=C1)C2=N)C,protein_center,"-18.041,-13.011,7.779",4.8227634
9073,6dlo,,N1C(C2=CC=CC(C)=C2)=NOC=1C1=CN(C=N1)CC1C=CC(=CC=1)NC(=O)C1=CC=C2C(OCO2)=C1,protein_center,"-18.041,-13.011,7.779",6.584326
9074,6dlo,,C1(SC(C(=O)N1C1C=CC=CC=1)=CC1=CC=CN=C1)=C(C#N)C(=O)NC1=CC=C(C(C)=C1)C,protein_center,"-18.041,-13.011,7.779",6.2459984
9075,6dlo,,C1(CN(C)CCN2CCCCCC2)C(CO)=CN=C(C)C=1O,protein_center,"-18.041,-13.011,7.779",3.16158
9076,6dlo,,CN(C(C1C=C(NS(N2CCOCC2)(=O)=O)C(Cl)=CC=1)=O)C,protein_center,"-18.041,-13.011,7.779",2.5086477
9077,6dlo,,N(N=CC1C=CC2C=CC=CC=2C=1O)=C1C2C=CC=CC=2N(CC=C)C1=O,protein_center,"-18.041,-13.011,7.779",3.2157164
9078,6dlo,,N1(C)C(SCC(=O)NC2C(C)=CC=C(Cl)C=2)=NN=C1C1C=CC=NC=1,protein_center,"-18.041,-13.011,7.779",4.3798323
9079,6dlo,,C(=O)(C(CC)OC1=CC=C(C(C)=C1)C)N1CCCN(C)CC1,protein_center,"-18.041,-13.011,7.779",3.2802978
9080,6dlo,,C12C3CCNCC=3SC=1N=CN(CC1=CC=CC=C1OC)C2=O.Cl,protein_center,"-18.041,-13.011,7.779",3.9885538
9081,6dlo,,C1(CC(=O)NC2=CC=C(C=C2)C(OCC)=O)=CC(=O)OC2=CC(OC)=CC=C21,protein_center,"-18.041,-13.011,7.779",3.867453
9082,6dlo,,C1(SCC(=O)N1C1=CC=C(C=C1)C)=C(N(=O)=O)/C(/Cl)=C(\Cl)/Cl,protein_center,"-18.041,-13.011,7.779",3.792119
9083,6dlo,,N1(C2C=CC(=CC=2)OCC)C(=O)C(N(C)C1=S)=CC1=CC=C(C(Br)=C1)OC,protein_center,"-18.041,-13.011,7.779",4.8331823
9084,6dlo,,N1(CC2=CC=CC=C2CC1C(O)=O)C(=O)CC1C=CC(=C(Cl)C=1)O,protein_center,"-18.041,-13.011,7.779",1.8772264
9085,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)NC(COC1=CC=C(C=C1)N)=O)N1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.3130817
9086,6dlo,,N1(CCC(=O)NC2C=CC=CC=2OC)C(=O)C(SC1=S)=CC1=CC=C(C(OC)=C1)OC,protein_center,"-18.041,-13.011,7.779",4.3118253
9087,6dlo,,C(OCC1C(Br)=CN=CC=1Br)(=O)C,protein_center,"-18.041,-13.011,7.779",1.7103589
9088,6dlo,,N1=CC(=CN1CCC)NCC1C=NN(C)C=1,protein_center,"-18.041,-13.011,7.779",2.0287194
9089,6dlo,,C(COC1=CC=CC=C1CNCC)#C,protein_center,"-18.041,-13.011,7.779",1.8926065
9090,6dlo,,C1(N=CC2C=CC3=C(CC4=C3C=CC=C4)C=2)=C(C)N(N(C2C=CC=CC=2)C1=O)C,protein_center,"-18.041,-13.011,7.779",4.9302454
9091,6dlo,,C(=O)(OC(C)(C)C)N1CCC(CC1)(N)CC1CC1,protein_center,"-18.041,-13.011,7.779",3.2504017
9092,6dlo,,C1(C2=CC(Cl)=C(C(Cl)=C2)OC)OC2=C(C=C(C=C2)N)N=1,protein_center,"-18.041,-13.011,7.779",3.949894
9093,6dlo,,CN(S(N1CCC1)(=O)=O)C1C=C(N(=O)=O)C=CC=1,protein_center,"-18.041,-13.011,7.779",2.9492173
9094,6dlo,,CC1C=C2C=CC(=O)NC2=CC=1C,protein_center,"-18.041,-13.011,7.779",2.533703
9095,6dlo,,N(=O)(=O)C1=CC=CC(=C1)C=CC(=O)C1C(OC)=CC(=CC=1OC)OC,protein_center,"-18.041,-13.011,7.779",3.6530943
9096,6dlo,,N1(CC2=CC=C(C=C2)F)C2=NC3=CC=CC=C3N=C2C(C(NCCCC2C=CC=CC=2)=O)=C1N,protein_center,"-18.041,-13.011,7.779",7.2323103
9097,6dlo,,N1(C2=CC=C3C(OCO3)=C2)C(SCC2C=CC=NC=2)=NN=C1C1=CC(=C(OC)C(OC)=C1)OC,protein_center,"-18.041,-13.011,7.779",4.8932085
9098,6dlo,,N1=C(C2=CC=CC(OC)=C2)CC(NC1C1C=CC(=CC=1)Cl)C1C=CC=C(OCC)C=1O,protein_center,"-18.041,-13.011,7.779",4.4216967
9099,6dlo,,N1(CCN(CC1)C)C(CNC(COC1C=CC=CC=1F)=O)C1C=CSC=1,protein_center,"-18.041,-13.011,7.779",3.0367165
9100,6dlo,,C1(C)C(C)=CC=CC=1OCCCNCCCC,protein_center,"-18.041,-13.011,7.779",3.5588377
9101,6dlo,,C1(=CC=C(C=C1)OC)C(CCNCC1=CC=C(C=C1)OC(C)C)C1C=CC(=CC=1)F,protein_center,"-18.041,-13.011,7.779",4.8296037
9102,6dlo,,N1(CC2C=CC3=C(OCO3)C=2)C(=O)C(NC1=O)(CC)C1CCN(CC1)CC1=CC=C(C=C1C)C,protein_center,"-18.041,-13.011,7.779",4.652803
9103,6dlo,,S(C1=CC=CC=C1)(=O)(=O)ON1C(NC2C(=CC=CN=2)C1=O)=O,protein_center,"-18.041,-13.011,7.779",2.1248183
9104,6dlo,,FC1=CC=C(OC2=CC=C(CNC(CC3C4=C(C=CC=C4)NN=3)=O)C=C2)C=C1,protein_center,"-18.041,-13.011,7.779",5.2488832
9105,6dlo,,C1(=O)OC2C=CC=CC=2N1C1CCN(CC1)C(=O)CCN1C2C=CC=CC=2C=N1,protein_center,"-18.041,-13.011,7.779",3.174068
9106,6dlo,,C1(=CC(C)=C(NC1=O)CC)C(=O)N1CCC2=C(C(NC3C=CC=CC=3F)=NO2)C1,protein_center,"-18.041,-13.011,7.779",4.7489758
9107,6dlo,,C1(C=NC2C(=CC=C(C)N=2)C=1NCC1=CC=C(C=C1)Cl)C(=O)OC(C)C,protein_center,"-18.041,-13.011,7.779",4.650987
9108,6dlo,,CC1NC=C(C(NC2C3C(=CC=CC=3)CCC(C)(C)C2)=O)C(=O)C=1,protein_center,"-18.041,-13.011,7.779",3.0617476
9109,6dlo,,C12CCN(CCN1C(=O)C=C(OCC1CC(N(C)C1)=O)C=2C(OC)=O)CC1C(C)=CC(=C(C)C=1)OC,protein_center,"-18.041,-13.011,7.779",3.9911318
9110,6dlo,,CC1N(C)N(C2=CC=CC=C2)C(=O)C=1NC(CCC(C1=CC2=C(CCC2)C=C1)=O)=O,protein_center,"-18.041,-13.011,7.779",3.729725
9111,6dlo,,O=C([C@@H](C1CC(F)(F)C1)NC(=O)OC(C)(C)C)O,protein_center,"-18.041,-13.011,7.779",1.9629955
9112,6dlo,,N1=CC(=CN1CCC(=O)NC1=CC=C(C=C1)N(CC)CC)Br,protein_center,"-18.041,-13.011,7.779",3.0637422
9113,6dlo,,N1(N)C(=O)C2=CC=C(C=C2N=C1C1C=CC(=CC=1)OCCCC)C(NN)=O,protein_center,"-18.041,-13.011,7.779",4.124076
9114,6dlo,,N1(CC(=O)NC2C=CC(C)=CC=2C1C1=CC=C(C=C1)F)C(=O)C1C=CC=CC=1C(F)(F)F,protein_center,"-18.041,-13.011,7.779",4.704911
9115,6dlo,,N12CCC3=C(C=CC=C3)C1CC(C1C(CSCC=12)=O)=O,protein_center,"-18.041,-13.011,7.779",1.7350235
9116,6dlo,,C1(C2=CC=CC=C2N=C2C=CC=CC=12)NC(CCCNC1=C2C=CC=CC2=NC2=CC=CC=C12)C(O)=O,protein_center,"-18.041,-13.011,7.779",4.5001206
9117,6dlo,,CCN1C(=O)CN(S(C2=C(C)C=C(Cl)C=C2)(=O)=O)C1,protein_center,"-18.041,-13.011,7.779",4.103742
9118,6dlo,,S(=O)(=O)(C)NC1=CC=C(C)C(N=CC2=CC=C(N(C)C)C=C2)=C1,protein_center,"-18.041,-13.011,7.779",3.9895868
9119,6dlo,,C12=CC(=NN1C=CN=C2N1CCN(CC1)C1C=CC(=CC=1)C(C)=O)C1=CC=CC(OC)=C1,protein_center,"-18.041,-13.011,7.779",5.41737
9120,6dlo,,CC1C(CN2CCN(C(C3OC4=C(C=CC=C4)C=3)=O)CC2)=C(C)ON=1,protein_center,"-18.041,-13.011,7.779",2.7012625
9121,6dlo,,N1=C(CCNC2CCN(CC2)C(C2CCC2)=O)ON=C1C1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",3.5046544
9122,6dlo,,CC1OC(C)=C(C(N2CCN(C(CC(F)(F)C)=O)CC2)=O)C=1,protein_center,"-18.041,-13.011,7.779",2.512082
9123,6dlo,,N1C2=CC=C(C=C2C(=CC=1C1C=CC(=CC=1)OC)OCC)NC(=O)C1C=C(OC)C=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",5.806016
9124,6dlo,,C(OCC)(N(CCCC)C1C(N(=O)=O)=CC(=CC=1N(=O)=O)S(C)(=O)=O)=O,protein_center,"-18.041,-13.011,7.779",3.1422563
9125,6dlo,,CC(C(NCCC1=CC=C(F)C=C1)=O)OC1=CC(F)=CC=C1,protein_center,"-18.041,-13.011,7.779",3.7562857
9126,6dlo,,C1(C2(CCCN(C3CCCC3)CC2)O)SC(=C(C)N=1)CCOC1C=CC=CC=1F,protein_center,"-18.041,-13.011,7.779",4.020148
9127,6dlo,,C1(CCCCC1C(C)(C)C)(C(O)=O)NC(OCC1C=CC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",2.4180167
9128,6dlo,,CC(N1CCN(S(C2C(C)=CC(F)=CC=2)(=O)=O)CC1)=O,protein_center,"-18.041,-13.011,7.779",3.9474921
9129,6dlo,,CCN(C(C1=NOC(C2SC=CC=2)=C1)=O)C(CC1=CC=C(OC)C=C1)C,protein_center,"-18.041,-13.011,7.779",3.3436852
9130,6dlo,,N1C(C2=CC=C3C(OCO3)=C2)=NOC=1C1NN=C(C2C=CC(C)=CC=2C)C=1,protein_center,"-18.041,-13.011,7.779",5.1465034
9131,6dlo,,C1(NCC2C=NN(CCC)C=2)=CC(=NN1C)C,protein_center,"-18.041,-13.011,7.779",2.2763882
9132,6dlo,,Cl.N1(C(C2CC2)=NC2=CC=CC=C12)CC(C)=C,protein_center,"-18.041,-13.011,7.779",3.1495578
9133,6dlo,,C1(=NC=CN=C1SCC(=O)NC1=CC=C(C=C1)C(OC)=O)N1CCN(CC1)C1=CC=CC=C1OC,protein_center,"-18.041,-13.011,7.779",5.8502283
9134,6dlo,,C1(SC=C(CO)N=1)N1CCCC(CCCOC)C1,protein_center,"-18.041,-13.011,7.779",3.459566
9135,6dlo,,C(C#N)(=CC1=CC=C(C(OCC)=C1)OCC1=CC=CC=C1F)C(=O)NC(C)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",5.7168922
9136,6dlo,,COC(C1C2(CCN(C(C3CC4=C(NN=N4)CC3)=O)CC2)C1)=O,protein_center,"-18.041,-13.011,7.779",1.4085114
9137,6dlo,,Cl.CN1CCC2C=CC=C(OC)C=2C1,protein_center,"-18.041,-13.011,7.779",2.1099594
9138,6dlo,,CC(C1=CC=CC=C1)CC(NCC(C1=CC=C(Cl)C=C1)=O)=O,protein_center,"-18.041,-13.011,7.779",3.4298093
9139,6dlo,,C12C(CCCC=1NC1=C(C(CCC1)=O)C2C1C=CC=CC=1OCCCC)=O,protein_center,"-18.041,-13.011,7.779",3.0208611
9140,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)C1C=CC(=CC=1)OC)NC(CCSC)C(O)=O,protein_center,"-18.041,-13.011,7.779",2.6413703
9141,6dlo,,CC(C1=CN=CC=C1)NC(CC1=C(Br)C=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",3.828794
9142,6dlo,,C1(=O)C(=C(C)NCC2C=CC(=CC=2)OC)C(=NN1C1=CC=C(C=C1)OC)CC(OC)=O,protein_center,"-18.041,-13.011,7.779",3.9756873
9143,6dlo,,FC(C1=CC=C(C(NC2=CN=C(Br)C=C2)=O)C=C1)(F)F,protein_center,"-18.041,-13.011,7.779",3.8734121
9144,6dlo,,N(=O)(=O)C1=CC=CC(=C1)NC(NC(CCCCCCC)=O)C(Cl)(Cl)Cl,protein_center,"-18.041,-13.011,7.779",3.9265604
9145,6dlo,,N1(CC23C(C(C(C=C2)O3)C(=O)NC2C=C(C)C=C(C)C=2)C1=O)C1C=C(ON=1)C,protein_center,"-18.041,-13.011,7.779",3.4949691
9146,6dlo,,N1(CC(=O)NCC(C(C)C)N(C)C)N=NN=C1N,protein_center,"-18.041,-13.011,7.779",3.177093
9147,6dlo,,C1(C(=O)N2CCCCC2)=C(C)NC2=C(C(=O)CC(C)(C)C2)C1C1C=C2OCOC2=CC=1N(=O)=O,protein_center,"-18.041,-13.011,7.779",3.9765193
9148,6dlo,,C1(F)C=C(C(S(=O)(=O)NC2C=CC(O)=C(C=2)C(O)=O)=CC=1)C,protein_center,"-18.041,-13.011,7.779",2.662401
9149,6dlo,,CC(C1=CC(F)=CN=C1)NC(C1OC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",2.9706042
9150,6dlo,,C(C1(CCCC1)N)C(OCC)=O,protein_center,"-18.041,-13.011,7.779",1.4594738
9151,6dlo,,BrC/C(/C1=CC=C(C=C1)F)=N/O,protein_center,"-18.041,-13.011,7.779",2.1853783
9152,6dlo,,N1=CON=C1CN(C)CCCOC1C=CC(=CC=1)OC,protein_center,"-18.041,-13.011,7.779",2.4984853
9153,6dlo,,N1(CC(N)=O)C(=O)C2(N(CCC3C=CC=CC=3)C1=O)CCN(CC2)CC1CCC=CC1,protein_center,"-18.041,-13.011,7.779",4.020152
9154,6dlo,,C1(=CC=C(CNC(=O)NC2=CC=CC=C2CN2CCCCC2)O1)C(NC)=O,protein_center,"-18.041,-13.011,7.779",4.6499453
9155,6dlo,,C1(CC(=O)N[C@@H]2CCN(C[C@H]2O)CC(=O)N(C)C)C2C=CC=CC=2NC=1C,protein_center,"-18.041,-13.011,7.779",3.4889526
9156,6dlo,,CN1C(SCC(N(CC2=CC=CC=C2)CC2=CC=CC=C2)=O)=NN=N1,protein_center,"-18.041,-13.011,7.779",3.7132826
9157,6dlo,,CN1C2=C(C(C3=C(N2C2=C1C=CC=C2)N=CC=C3)=O)C#N,protein_center,"-18.041,-13.011,7.779",1.6580219
9158,6dlo,,C(CC1C2C=CC=CC=2C=CC=1)(=O)NN=CC1C=C(OC)C(OC(=O)C=CC2C=CC=CC=2)=CC=1,protein_center,"-18.041,-13.011,7.779",5.023715
9159,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)C)NC1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1C)C(OC)=O,protein_center,"-18.041,-13.011,7.779",4.9115863
9160,6dlo,,N1(CC(CC(=O)N1)C(OC)=O)C(CCl)=O,protein_center,"-18.041,-13.011,7.779",1.530151
9161,6dlo,,N1(C[C@H]([C@H]2N3CCC(CC3)[C@H]21)C1C=CC2=C(OCO2)C=1)C(=O)C1C=CC=C(F)C=1,protein_center,"-18.041,-13.011,7.779",2.9060683
9162,6dlo,,CCCNC(CSC1N(C)C(C2=C(OC)C=CC=C2)=NN=1)=O,protein_center,"-18.041,-13.011,7.779",3.1852427
9163,6dlo,,N1(C(C2C=C(OC)C(=C(OC)C=2)OC)C2=C(OC3C(=CC(=CC=3)Cl)C2=O)C1=O)C1SC=C(C)N=1,protein_center,"-18.041,-13.011,7.779",3.4020288
9164,6dlo,,Cl.Cl.C1(NC=CN=1)C1(COCC1)N,protein_center,"-18.041,-13.011,7.779",2.2553313
9165,6dlo,,C1(C(=O)N2CCOCC2)=CN(N=N1)C1CN(C1)C(=O)C1C=CC=C(C)C=1,protein_center,"-18.041,-13.011,7.779",3.7125545
9166,6dlo,,N1C(C)=NN(CCNC(CCC2CCCCN2C)=O)C=1C,protein_center,"-18.041,-13.011,7.779",2.323867
9167,6dlo,,C1C=C2C(=CC=1)N(C(=N2)C1C(=NON=1)N)CC(=O)NCC1=CC=C(C(=O)OCC)O1,protein_center,"-18.041,-13.011,7.779",4.436754
9168,6dlo,,N12C=CC=CC1=NN=C2CNC(=O)CC(C1C=CC(=CC=1)Cl)CN1C=CC=C1,protein_center,"-18.041,-13.011,7.779",4.0209713
9169,6dlo,,C(=O)(N1CCOC2(COCCNC2)C1)C1=CN=C(N=C1C)N(C)C,protein_center,"-18.041,-13.011,7.779",1.9584818
9170,6dlo,,C1(C(O)=O)=CN(N=C1COCCC)C,protein_center,"-18.041,-13.011,7.779",1.1777877
9171,6dlo,,S(=O)(=O)(N(C)C)C1C=CC(=CC=1)C(=O)NC1=CC=CN=C1,protein_center,"-18.041,-13.011,7.779",4.3249965
9172,6dlo,,C(=O)(C(C)OC1=CC=CC2=CC=CC=C12)NC1CC1,protein_center,"-18.041,-13.011,7.779",3.5840542
9173,6dlo,,C1(=NNC=N1)N1CCN(CC1)CC1CC(=NO1)C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",2.9513583
9174,6dlo,,COC1=C(NC(C2=CC(Cl)=C(F)C=C2)=O)C=C(N(=O)=O)C=C1,protein_center,"-18.041,-13.011,7.779",5.1610203
9175,6dlo,,CO[C@@H]1CCCC[C@H]1NCCCC,protein_center,"-18.041,-13.011,7.779",2.545152
9176,6dlo,,C(=O)(C1C=CC(=CC=1)NC(=O)C=CC(OCC)=O)N1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.126724
9177,6dlo,,C(=S)(NC1=CC(OC)=CC(OC)=C1)N1CCN(CC1)C1CC2C(=CC=CC=2)C1,protein_center,"-18.041,-13.011,7.779",3.8843386
9178,6dlo,,N(C(CC1C=CC=CC=1)=O)C(=S)NNC(CC1C=CC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.4958618
